ab_name,abbreviation_name,availability,mature_month,institute,origin,priority,visibility,date_added
BD56-055,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-056,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-057,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-058,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-059,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-063,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-064,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-065,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-066,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-068,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-069,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-070,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-071,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-073,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-074,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-075,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-076,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-077,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-078,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-079,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-080,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-081,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-082,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-0827,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-083,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-085,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-086,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-087,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-088,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-089,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-090,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-091,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-092,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-0927,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-094,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-0942,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-0943,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-096,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-0962,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-097,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-0971,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-098,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-099,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-100,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1000,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-1007,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-101,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1011,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-102,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1021,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-103,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1038,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-104,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1047,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-105,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1057,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-106,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1061,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1064,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1067,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-107,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1076,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-108,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-109,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1091,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1092,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1093,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1097,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-110,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1104,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-111,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-112,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-113,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1138,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-114,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-115,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-116,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-117,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-118,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1180,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1181,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1183,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-119,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1192,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1198,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-120,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-121,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1211,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1219,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-122,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1220,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1221,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1222,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1223,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1225,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1226,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1228,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1229,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-123,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1230,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1231,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1232,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1233,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1234,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1235,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1238,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-124,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1243,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1244,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1245,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1246,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1247,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1248,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1249,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-125,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1250,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1251,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1252,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1253,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1254,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1255,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1256,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1257,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1258,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1259,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-126,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1260,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1261,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1262,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1263,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1264,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1265,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1266,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1267,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1268,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1269,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-127,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1270,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1271,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1272,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1273,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1274,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1275,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1276,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1277,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1279,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-128,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1280,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1281,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1282,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1283,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1284,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1285,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1286,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1287,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1288,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1289,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-129,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1290,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1291,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1292,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1293,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1294,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1295,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1296,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1297,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1298,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1299,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-130,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1300,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1301,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1302,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1303,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1304,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1305,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1306,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1307,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1308,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1309,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-131,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1310,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1311,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1312,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1313,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1314,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1315,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1316,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1317,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1318,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1319,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-132,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1320,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1321,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1322,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1323,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1324,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1325,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1326,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1327,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1328,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1329,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-133,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1330,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1331,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1332,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1333,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1334,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1335,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1336,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1337,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1338,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-134,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1340,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1341,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1342,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1343,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1344,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1354,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-136,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1360,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-1367,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-137,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1370,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-1373,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-1378,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-1379,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-138,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1382,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-139,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1390,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1391,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1392,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1393,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1397,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1398,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1399,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-140,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1400,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1401,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1402,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1403,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1404,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1405,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1407,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2023-09-29
BD56-1408,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1409,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-141,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1410,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1412,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1413,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1414,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1415,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1416,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1417,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1418,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1419,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-142,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1420,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1421,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1422,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1423,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1424,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1426,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1427,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1428,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1429,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-143,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1430,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1431,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1432,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1433,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1434,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1435,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1436,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1437,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1438,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1439,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-144,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1440,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1441,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1442,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1443,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1444,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1445,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1446,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1447,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1448,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-145,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1450,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1451,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1452,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1453,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1455,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1456,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1457,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1458,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1459,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-146,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1460,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1461,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1462,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1463,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1464,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1466,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1467,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1468,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1469,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-147,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1470,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1471,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1472,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1473,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1474,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1475,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1476,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1477,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1478,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1479,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-148,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1480,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1481,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1482,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1485,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1486,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1489,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-149,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1493,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-150,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-151,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1515,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1516,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1517,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1518,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD56-1519,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
